category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gift card redeem garna checkout page ma 'Apply Gift Card' ma code halnuhos. Refund process cancel confirm bhaepachi suru hunchha, ra bank transfer refund ka lagi 5-7 din lagcha. Discounts festive season ma up to 70% available cha.",Refund process kasari huncha?,"Refund process cancel confirm bhaepachi suru hunchha, ra bank transfer refund ka lagi 5-7 din lagcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Product inquiry ko lagi, product page ma jani 'Specifications' section ma hernuhos. Discounts haru festive sales ma up to 50% off available cha. Shipping charge ko lagi, Rs. 500 bhanda mathi free delivery cha.",Product detail inquiry kasari garne?,"Product inquiry ko lagi, product page ma jani 'Specifications' section ma hernuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Shipping charge ko lagi Rs. 500 bhanda mathi ko orders ma free delivery cha. Festive sales ma up to 70% off available cha, jasma clothes ra electronics ma special offers cha. Refund ko lagi 5-7 din lagcha.",Festive sale ko discount kasto cha?,"Festive sales ma up to 70% off available cha, jasma clothes ra electronics ma special offers cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order ko tracking 'My Orders' section bata garna saknuhuncha. Gift card redeem garna checkout page ma 'Apply Gift Card' ma card code halera balance deduct garnuhos. Discounts ma up to 50% off available cha. Refund process cancelation confirm bhaepachi suru huncha.,Gift card kasari redeem garne?,Gift card redeem garna checkout page ma 'Apply Gift Card' ma card code halera balance deduct garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Shipping charge free cha Rs. 500 bhanda mathi ko orders ma. Invoice thik garna customer support lai samparka garnuhos ra galti explain garera naya invoice request garnuhos. Discounts checkout ma 'Apply Coupon' bata activate garna saknuhuncha.,Invoice thik garna kasari garne?,Invoice thik garna customer support lai samparka garnuhos ra galti explain garera naya invoice request garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Discounts ko lagi 'Deals' section ma jaera updated offers hernuhos. Order track garna 'My Orders' section ma jani tapai ko order status (processing, shipped, delivered) check garnuhos. Refund process cancelation confirm bhaepachi start huncha.",Order tracking kasari garne?,"Order track garna 'My Orders' section ma jani tapai ko order status (processing, shipped, delivered) check garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order confirm garnuhos ra festive sale ma up to 70% discount paunuhos. Cancel bhayeko order ko refund bank transfer ka lagi 5-7 kaam din ma aauchha. Product inquiry ko lagi 'Specifications' section ma details hernuhos.,Order ko refund kahile aauchha?,Cancel bhayeko order ko refund bank transfer ka lagi 5-7 kaam din ma aauchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product inquiry ko lagi 'Specifications' section ma hernuhos. Discounts checkout page ma 'Apply Coupon' bhanne option use garera apply garnuhos. Refund ka lagi order cancel bhaepachi 5-7 kaam din lagcha.,Discount apply garna kasari garne?,Discounts checkout page ma 'Apply Coupon' bhanne option use garera apply garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Festive sales ma up to 70% off available cha. Shipping charges Rs. 500 bhanda mathi free cha, aba talako orders ma Rs. 50 charge huncha. Refund 5-7 din bhitra bank ma credit huncha.",Shipping charges ko barema thaha dinuhos.,"Shipping charges Rs. 500 bhanda mathi free cha, aba talako orders ma Rs. 50 charge huncha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Refund ka barema inquiry ko lagi 5-7 din ko time frame cha. Order cancel garna, 'My Orders' ma jani cancel option select garnuhos. Discount haru checkout page ma 'Apply Coupon' bata activate garna saknuhuncha.",Order cancel garna process ke ho?,"Order cancel garna, 'My Orders' ma jani cancel option select garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Refund process cancel confirm bhaepachi suru hunchha, ra bank transfer refund ka lagi 5-7 kaam din lagcha. Gift card ko balance use garna checkout ma code apply garnuhos. Discounts festive sales ma available cha.",Refund kasari pauxa?,"Refund process cancel confirm bhaepachi suru hunchha, ra bank transfer refund ka lagi 5-7 kaam din lagcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Product inquiry ko lagi 'Specifications' section ma januhos. Gift card apply garna checkout ma 'Apply Gift Card' ma card code halnuhos. Shipping charge order amount ma adharit cha, Rs. 500 bhanda mathi ko orders ma free cha.",Gift card kasari apply garne?,Gift card apply garna checkout ma 'Apply Gift Card' ma card code halnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Festive sale ko lagi up to 70% discount available cha. Order ko status 'My Orders' section ma janera herna saknuhuncha. Shipping charge ko lagi Rs. 500 bhanda mathi ko orders ma free cha.,Order ko status kasari herne?,Order ko status 'My Orders' section ma janera herna saknuhuncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Refund ka lagi order cancel bhaepachi process start huncha. Festive sale ma up to 70% discount cha, jasma electronics, clothing, ra home decor samet shaamil cha. Gift card apply checkout ma garnuhos.",Festive sale ma discount kati samma cha?,"Festive sale ma up to 70% discount cha, jasma electronics, clothing, ra home decor samet shaamil cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Discount apply garnuhos ra festive sale enjoy garnuhos. Invoice thik garna, customer support lai samparka garnuhos. Shipping charge ko lagi Rs. 500 bhanda mathi orders ma free cha.",Invoice thik garna ko lagi ke garne?,"Invoice thik garna, customer support lai samparka garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order ko delivery 5-7 din bhitra hunecha. Discounts ma festive sale ko up to 70% off available cha. Refund process order cancel confirm bhaepachi suru huncha.,Order ko delivery kahile hunchha?,Order ko delivery 5-7 din bhitra hunecha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Shipping charge order total ma adharit cha. Cancel gareko order ko refund 5-7 din ma tapai ko bank account ma aauchha. Gift card apply checkout ma garna saknuhuncha.,Order cancel gareko refund kahile aauchha?,Cancel gareko order ko refund 5-7 din ma tapai ko bank account ma aauchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product warranty ko details 'Specifications' section ma available cha. Discounts ko lagi 'Apply Coupon' checkout page ma use garnuhos. Refund process cancel confirm bhaepachi suru huncha.,Product ko warranty ko barema thaha dinuhos.,Product warranty ko details 'Specifications' section ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gift card apply garna 'Apply Gift Card' checkout page ma code halnuhos. Refund process start garna, order cancel confirm garnuhos. Festive sale ko discount up to 50% off cha.",Refund ka lagi k garna parcha?,"Refund process start garna, order cancel confirm garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order tracking ko lagi 'My Orders' section ma januhos. Refund ka lagi bank transfer 5-7 din lagcha. Shipping charges ko barema 'Shipping Policy' section ma details cha.,Order tracking link kaha cha?,Order tracking ko lagi 'My Orders' section ma januhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Festive sale ma discounts up to 70% off cha, jasma clothes ra electronics ma special offers cha. Refund cancel bhaepachi 5-7 din ma aauchha. Order tracking ko lagi 'My Orders' ma januhos.",Discount offers kahile samma cha?,"Festive sale ma discounts up to 70% off cha, jasma clothes ra electronics ma special offers cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product return policy ko details 'Return Policy' section ma hernuhos. Discounts ma festive sale ko up to 70% off available cha. Refund process cancel confirm bhaepachi start huncha.,Product return policy kasto cha?,Product return policy ko details 'Return Policy' section ma hernuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order updates email ra SMS bata provide garinchha. Refund process order cancel confirm bhaepachi start huncha. Gift card redeem garna checkout page ma code halnuhos.,Order update information k garera pauncha?,Order updates email ra SMS bata provide garinchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Shipping charges Rs. 500 bhanda mathi free cha. Discounts ko lagi festive sale ma up to 70% off cha. Refund ka lagi 5-7 kaam din lagcha.,Shipping charges ma discount cha ki nai?,Shipping charges Rs. 500 bhanda mathi free cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order cancel garna 'My Orders' ma jani cancel button click garnuhos. Refund ka lagi 5-7 din lagcha. Discounts checkout page ma 'Apply Coupon' bata activate garna saknuhuncha.,Order cancel garna k garne?,Order cancel garna 'My Orders' ma jani cancel button click garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Gift card balance 'My Gift Cards' section ma herna saknuhuncha. Discounts apply garna 'Apply Coupon' option use garnuhos. Refund ka lagi order cancel bhaepachi 5-7 din lagcha.,Gift card balance kasari herne?,Gift card balance 'My Gift Cards' section ma herna saknuhuncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product availability 'In Stock' status product page ma dekhna milcha. Shipping charges Rs. 500 bhanda mathi ko orders ma free cha. Refund process order cancel bhaepachi start huncha.,Product availability ko status kasari herne?,Product availability 'In Stock' status product page ma dekhna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Invoice duplicate ko lagi customer support ma request garnuhos. Discounts festive sales ma available cha. Refund ka lagi 5-7 din lagcha.,Invoice duplicate kasari pauncha?,Invoice duplicate ko lagi customer support ma request garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Delivery status check garna 'My Orders' section ma januhos. Refund process cancel confirm bhaepachi suru hunchha. Discounts ko lagi checkout page ma coupon use garnuhos.,Delivery status check garna k garne?,Delivery status check garna 'My Orders' section ma januhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Billing issue solve garna, customer support ma samparka garnuhos. Discounts ma festive sale ko offers use garnuhos. Refund process 5-7 din bhitra complete hunchha.",Billing issue solve garna k garne?,"Billing issue solve garna, customer support ma samparka garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Return ko process 'Return Policy' section ma explain cha. Shipping ko lagi Rs. 500 bhanda mathi free cha. Discounts festive sales ma upto 50% available cha.,Return ko process kasari hunchha?,Return ko process 'Return Policy' section ma explain cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Order delay bhaye, customer support lai samparka garnuhos ra updated delivery information linuhos. Refund cancel bhaepachi 5-7 din lagcha. Shipping charges Rs. 500 bhanda mathi ko orders ma free cha.","Order delay bhayo, aba ke garne?","Order delay bhaye, customer support lai samparka garnuhos ra updated delivery information linuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product replacement 'Return/Replace' policy under cha. Discounts apply garna checkout page ma 'Apply Coupon' option use garnuhos. Refund 5-7 din ma complete hunchha.,Product replacement kasari garna milcha?,Product replacement 'Return/Replace' policy under cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order dispatch 2-3 din bhitra hunecha. Refund process cancelation confirm bhaepachi start hunchha. Discounts festive sale ko up to 70% cha.,Order dispatch kahile hunchha?,Order dispatch 2-3 din bhitra hunecha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Refund status 'My Orders' section ma janera herna saknuhuncha. Shipping charges free cha Rs. 500 bhanda mathi ko orders ma. Discounts checkout page ma coupon use garera active garnuhos.,Refund status kasari check garne?,Refund status 'My Orders' section ma janera herna saknuhuncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Return request reject bhaye, customer support lai samparka garnuhos ra detail inquiry garnuhos. Discounts festive sales ma available cha. Refund process cancel confirm bhaepachi suru huncha.","Return request reject bhayo, aba ke garne?","Return request reject bhaye, customer support lai samparka garnuhos ra detail inquiry garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Warranty claim ko lagi product invoice ra warranty card ko copy customer support ma pathaunuhos. Refund process order cancel confirm bhaepachi suru huncha. Discounts festive sale ko up to 50% off cha.,Warranty claim kasari garne?,Warranty claim ko lagi product invoice ra warranty card ko copy customer support ma pathaunuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Delivery time extend bhaye, customer support ma samparka garnuhos ra updated status ko lagi inquire garnuhos. Refund process cancelation confirm bhaepachi start hunchha. Discounts festive sales ma up to 70% available cha.","Delivery time extend bhayo, ke garnu parcha?","Delivery time extend bhaye, customer support ma samparka garnuhos ra updated status ko lagi inquire garnuhos."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Coupon code invalid cha bhane customer support lai samparka garnuhos. Refund 5-7 din bhitra complete hunchha. Shipping charges Rs. 500 bhanda mathi ko orders ma free cha.,"Coupon code invalid cha, aba ke garne?",Coupon code invalid cha bhane customer support lai samparka garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order modification 'My Orders' section ma update options available cha bhane garna milcha. Refund process cancelation confirm bhaepachi start hunchha. Discounts checkout ma apply garna milcha.,Order modification possible cha ki nai?,Order modification 'My Orders' section ma update options available cha bhane garna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Password reset garna 'Forgot Password' link ma click garera email ma aayeko OTP use garnuhos. Discounts ko lagi festive sale use garnuhos. Refund process order cancel bhaepachi start hunchha.,Account ko password kasari reset garne?,Password reset garna 'Forgot Password' link ma click garera email ma aayeko OTP use garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Payment issue solve garna customer support ma samparka garnuhos. Refund 5-7 din bhitra process hunchha. Discounts checkout page ma coupon use garera active garna saknuhuncha.,Payment issue solve garna k garne?,Payment issue solve garna customer support ma samparka garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Damaged product ko lagi 'Return/Replace' section ma request garnuhos. Discounts festive sale ko up to 50% off available cha. Refund ka lagi 5-7 din lagcha.,"Damaged product aayo, ke garne?",Damaged product ko lagi 'Return/Replace' section ma request garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Exchange policy ko details 'Return/Replace' section ma available cha. Discounts festive sale ma up to 70% cha. Refund process order cancel bhaepachi start hunchha.,Exchange policy ke cha?,Exchange policy ko details 'Return/Replace' section ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Delivery location update garna 'My Orders' section ma address modify garnuhos. Refund ka lagi order cancel confirm bhaepachi 5-7 din lagcha. Discounts festive sale ma apply garna milcha.,Delivery location kasari update garne?,Delivery location update garna 'My Orders' section ma address modify garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Payment confirmation order place bhaepachi 10-15 minutes bhitra aauchha. Discounts festive sale ko up to 50% cha. Refund ka lagi 5-7 din lagcha.,Payment confirmation kahile aauchha?,Payment confirmation order place bhaepachi 10-15 minutes bhitra aauchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order ko invoice delivery bhaepachi email ma provide garinchha. Refund process cancel confirm bhaepachi start hunchha. Discounts checkout page ma apply garna milcha.,Order ko invoice kahile milcha?,Order ko invoice delivery bhaepachi email ma provide garinchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Pre-order items delivery timeline product page ma mentioned cha. Refund cancel bhaepachi 5-7 din lagcha. Discounts festive sale ko up to 70% cha.,Pre-order items ko delivery kahile hunchha?,Pre-order items delivery timeline product page ma mentioned cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product customization ko lagi customer support ma inquiry garnuhos. Refund process cancel confirm bhaepachi start hunchha. Discounts festive sales ma apply garna milcha.,Product customization possible cha ki nai?,Product customization ko lagi customer support ma inquiry garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product rating 'My Orders' section ma janera rate option use garera dinuhos. Refund 5-7 din bhitra complete hunchha. Discounts festive sales ma up to 50% available cha.,Product rating kasari dinu sakinchha?,Product rating 'My Orders' section ma janera rate option use garera dinuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Delivery slot book garna checkout page ma slot selection option cha. Refund ka lagi cancelation confirm bhaepachi 5-7 din lagcha. Discounts festive sale ma up to 70% cha.,Delivery slot kasari book garne?,Delivery slot book garna checkout page ma slot selection option cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",International shipping ko details 'Shipping Policy' section ma available cha. Refund cancel bhaepachi 5-7 din lagcha. Discounts festive sales ma apply garna milcha.,International shipping available cha ki nai?,International shipping ko details 'Shipping Policy' section ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Cash on delivery option selected locations ma matra available cha. Refund process 5-7 din bhitra complete hunchha. Discounts checkout ma coupon use garera active garna saknuhuncha.,Cash on delivery option available cha?,Cash on delivery option selected locations ma matra available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Membership benefits ma free shipping ra exclusive discounts sammilit cha. Refund ka lagi order cancel bhaepachi 5-7 din lagcha. Discounts festive sale ma available cha.,Membership benefits k k hunchha?,Membership benefits ma free shipping ra exclusive discounts sammilit cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Gift wrapping service checkout page ma select garna milcha. Refund process order cancel confirm bhaepachi start hunchha. Discounts festive sales ma up to 70% cha.,Gift wrapping service available cha ki nai?,Gift wrapping service checkout page ma select garna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Payment method update garna checkout page ma 'Edit Payment' option use garnuhos. Refund ka lagi 5-7 din lagcha. Discounts festive sales ma apply garna milcha.,Payment method update kasari garne?,Payment method update garna checkout page ma 'Edit Payment' option use garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order history herna 'My Orders' section ma januhos. Refund process cancelation confirm bhaepachi start hunchha. Discounts checkout page ma apply garna milcha.,Order history kasari herne?,Order history herna 'My Orders' section ma januhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Refund status 'My Orders' section ma janera check garna saknuhuncha. Discounts festive season ma up to 70% cha. Customer support refund inquiries ko lagi hamesha available cha.,Refund status check kasari garne?,Refund status 'My Orders' section ma janera check garna saknuhuncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product exchange request 7 din bhitra submit garnu parcha. Discounts checkout page ma apply garna milcha. Refund process cancel bhaepachi start hunchha.,Product exchange ko time limit kati ho?,Product exchange request 7 din bhitra submit garnu parcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order confirmation email aayena bhane customer support ma samparka garnuhos. Discounts festive sales ma up to 50% cha. Refund 5-7 din ma process hunchha.,"Order confirmation email aayena, aba ke garne?",Order confirmation email aayena bhane customer support ma samparka garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order cancel garna late bhayo bhane cancellation policy ko anumati cha ki nai check garnuhos. Refund process cancelation confirm bhaepachi start hunchha. Discounts festive sale ma up to 70% cha.,"Order cancel garna late bhayo, ke hunchha?",Order cancel garna late bhayo bhane cancellation policy ko anumati cha ki nai check garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Warranty claim ko lagi product ko invoice ra warranty card ko copy customer support ma pathaunuhos. Discounts festive sales ma apply garna milcha. Refund 5-7 din ma complete hunchha.,Warranty claim kasari garne?,Warranty claim ko lagi product ko invoice ra warranty card ko copy customer support ma pathaunuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Delivery charge Rs. 500 bhanda mathi ko orders ma free cha. Refund process cancelation confirm bhaepachi start hunchha. Discounts checkout ma coupon code use garna saknuhuncha.,Delivery charge kati ho?,Delivery charge Rs. 500 bhanda mathi ko orders ma free cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Account delete garna 'My Profile' section ma account settings ma januhos ra delete option select garnuhos. Refund ka lagi 5-7 din lagcha. Discounts festive sale ko up to 70% cha.,Account delete kasari garne?,Account delete garna 'My Profile' section ma account settings ma januhos ra delete option select garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Prepaid payment failed bhaye customer support ma samparka garnuhos. Refund cancel bhaepachi 5-7 din ma process hunchha. Discounts festive sale ma apply garna milcha.,"Prepaid payment failed, aba ke garne?",Prepaid payment failed bhaye customer support ma samparka garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product availability check garna product page ma 'Check Availability' option use garnuhos. Discounts festive season ma up to 50% cha. Refund cancel bhaepachi start hunchha.,Product availability kasari check garne?,Product availability check garna product page ma 'Check Availability' option use garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order tracking link valid chaina bhane customer support ma samparka garnuhos. Refund ka lagi cancel confirm bhaepachi 5-7 din lagcha. Discounts checkout page ma coupon code use garna milcha.,"Order tracking link valid chaina, aba ke garne?",Order tracking link valid chaina bhane customer support ma samparka garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Return process 'Return/Replace' section ma janera request garnuhos. Refund cancel confirm bhaepachi start hunchha. Discounts festive sale ma apply garna milcha.,Return process kasari start garne?,Return process 'Return/Replace' section ma janera request garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Delivery slot reschedule garna checkout page ma 'Reschedule Delivery' option cha. Refund ka lagi cancelation confirm bhaepachi 5-7 din lagcha. Discounts festive sale ko up to 70% cha.,Delivery slot reschedule possible cha ki nai?,Delivery slot reschedule garna checkout page ma 'Reschedule Delivery' option cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Out of stock item order garna 'Notify Me' option ma subscribe garnuhos. Refund cancel bhaepachi 5-7 din ma process hunchha. Discounts checkout ma apply garna milcha.,Out of stock item kasari order garne?,Out of stock item order garna 'Notify Me' option ma subscribe garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order packaging eco-friendly ho bhane details product page ma mentioned hunchha. Discounts festive season ma up to 50% available cha. Refund process 5-7 din ma complete hunchha.,Order ko packaging eco-friendly ho ki nai?,Order packaging eco-friendly ho bhane details product page ma mentioned hunchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Order delay ko update 'Track Order' section ma janera pauna milcha. Discounts festive sale ko up to 70% cha. Refund cancel confirm bhaepachi start hunchha.,Order delay ko update kasari paune?,Order delay ko update 'Track Order' section ma janera pauna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Product inspection ko lagi delivery ko bela packaging carefully open garnuhos. Refund cancel confirm bhaepachi start hunchha. Discounts festive sale ma apply garna milcha.,Product inspection kasari garne?,Product inspection ko lagi delivery ko bela packaging carefully open garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Referral code use garna checkout page ma 'Apply Referral Code' option cha. Refund process cancelation confirm bhaepachi start hunchha. Discounts festive sales ma up to 50% cha.,Referral code kasari use garne?,Referral code use garna checkout page ma 'Apply Referral Code' option cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Seasonal offers ko details homepage ma 'Offers' section ma available cha. Refund process cancel confirm bhaepachi start hunchha. Discounts checkout page ma apply garna milcha.,Seasonal offers ko details kasari paune?,Seasonal offers ko details homepage ma 'Offers' section ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Custom orders ko lagi customer support ma inquiry garnuhos. Refund ka lagi 5-7 din lagcha. Discounts festive sale ko up to 70% cha.,Custom orders kasari request garne?,Custom orders ko lagi customer support ma inquiry garnuhos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Damaged packaging report garna delivery ko bela photo capture garnuhos ra customer support ma samparka garnuhos. Refund cancel confirm bhaepachi start hunchha. Discounts festive sale ma up to 50% cha.,Damaged packaging ko report kasari garne?,Damaged packaging report garna delivery ko bela photo capture garnuhos ra customer support ma samparka garnuhos.
