category,context,question,response
eng-nep,,"Today I went to the mall and bought a lot of things; I really love shopping. I bought new clothes, shoes, and some makeup items too. But now my bank account is a bit empty, so I’ll have to control myself until next month.","Aajai mall ma gayera dherai kineko xu, malai ta shopping garne ekdamai man parxa. New clothes, shoes, ani ali makeup items pani kineko xu. Tara aba bank account ali khali xa, so next month samma control ma basnu parla."
eng-nep,,"Today I watched that new Nepali movie, and I really liked it. The story, acting, and music were all top-notch. The Nepali film industry has made so much progress; I feel so proud. Ahh, I’m so impressed!","Aajai maile tyo new Nepali movie herera aaye, dherai ramro lagyo. Story, acting, ani music sabai ekdamai thulo level ko thyo. Nepali film industry le dherai progress gareko xa, malai ta dherai proud lagxa. Ahh, I’m so impressed!"
eng-nep,,"This winter season is so cold; in the morning, I don’t even feel like getting out of bed. But I really love winter, especially eating biscuits with tea. Ahh, winter has its own charm.","Yo winter ko season ma ta ekdamai cold vairako xa, morning ma ta bed bata nai uthna man lagdaina. Tara malai chai winter dherai man parxa, especially tyo chiya ko sath biscuit khana. Ahh, winter ko maja nai arko xa."
eng-nep,,"Today I went to play football, and it was so much fun. Our team won 3-1, and I managed to score 2 goals. Sports really freshen up the mind and keep the body healthy. Now I’m thinking of playing regularly.","Aajai football khelna gayeko thiye, dherai maja ayo. Hamro team le 3-1 le jityo, ani malai pani 2 goals garna sakyau. Sports le ta mind fresh garxa, ani body pani healthy rakhxa. Aba regular khelna jane sochiraxu."
eng-nep,,"I really love Nepali music, especially those old classical songs. Today I listened to Ani Choying Dolma’s song, and it was so soothing. Music gives energy to life; I need to listen to music every day.","Malai ta Nepali music dherai man parxa, especially tyo old classical songs haru. Aajai maile Ani Choying Dolma ko song suneko thiye, ekdamai soothing thyo. Music le ta life ma energy nai dinxa, malai ta daily music sunnu parchha."
eng-nep,,"Today there was a lot of workload at the office, and I have some work at home too. But I really needed some rest, so I decided to take a break. You have to maintain balance in life.","Aajai office ma dherai workload thiyo, aba ghar ma pani kei kam xa. Tara malai ta ali rest garnu parne thiyo, so I decided to take a break. Life ma balance rakhna nai parchha ni."
eng-nep,,"I really love hiking, especially in those green forests. Last week, I went to Shivapuri, and it was amazing. Nature really freshens up the mind.","Malai ta hiking garna dherai man parxa, especially tyo green forest haru ma. Last week ma Shivapuri gako thiye, dherai ramro lagyo. Nature le ta mind lai fresh nai garidinxa."
eng-nep,,"Today I tried a new recipe; I made Italian pasta. I really liked it, but my friend said it was a bit salty. Next time, I’ll be more careful.","Aajai maile new recipe try gareko thiye, Italian pasta banako. Malai ta dherai mitho lagyo, tara mero sathi le chai ali salty bhanyo. Next time ma ali careful hune bichar xu."
eng-nep,,"This summer is so hot; even the fan doesn’t help much. I feel like having cold drinks and ice cream, but it’s not good for health. What to do, that’s just how the season is.","Yo summer ma ta dherai garmi vairako xa, fan pani kei kaam gardaina. Malai ta cold drinks ra ice cream khana man lagxa, tara health ko lagi ramro haina. K garne, season nai testai ho."
eng-nep,,"Today I was looking at my old photos, and so many memories came back. School days were so good; we used to spend time playing with friends. Ahh, I miss those days.","Aajai maile mero old photo haru herthe, dherai memories refresh bhayo. School ko din haru kati ramro thiyo, sabai sathi haru sanga khelera time pass garinthyo. Ahh, I miss those days."
eng-nep,,"I really love reading books, especially mystery novels. Today I bought a new book, and I’m thinking of reading it over the weekend. Books really expand the mind.","Malai ta reading books dherai man parxa, especially tyo mystery novels haru. Aajai maile new book kineko xu, weekend ma padexu bhanera sochiraxu. Books le ta mind lai expand nai garxa."
eng-nep,,"Today I cleaned my room; it had been messy for a long time. Now everything is organized, and it feels fresh. A clean environment really improves your mood.","Aajai maile mero room lai clean gareko xu, dherai din dekhi messy thiyo. Aba ta sabai kura haru organize bhayo, ali fresh feel vairako xa. Clean environment le ta mood nai ramro banauxa."
eng-nep,,"I really love bike riding, especially on the highway. Today I rode to Narayanghat, and it was so much fun. The wind really refreshes your mind.","Malai ta bike riding dherai man parxa, especially tyo highway ma. Aajai maile Narayanghat samma ride gareko thiye, dherai maja ayo. Wind le ta mind lai refresh nai garidinxa."
eng-nep,,"Today I broke my laptop screen, and I’m so stressed. Now I’ll have to get it repaired, and it’s going to cost money. Technology is helpful, but it also brings some problems.","Aajai maile mero laptop ko screen bigaryo, dherai tension bhayo. Aba ta repair garna parla, tara paisa pani kharcha hune bhayo. Technology ta helpful xa, tara kehi chada problems pani dinxa."
eng-nep,,"I really love coffee, especially in the morning. Today I bought new coffee beans, and I’m thinking of making fresh coffee daily. Coffee really brightens up the day.","Malai ta coffee dherai man parxa, especially morning ma. Aajai maile new coffee beans kineko xu, aba daily fresh coffee banaune sochiraxu. Coffee le ta day nai bright banauxa."
eng-nep,,Today I practiced a new song on my guitar; I hadn’t practiced in a long time. But now I’ve started practicing regularly again. Music really touches the soul.,"Aajai maile mero guitar ma new song practice gareko xu, dherai din dekhi practice nagareko thiye. Tara aba feri regular practice garna thaleko xu, music le ta soul lai touch garxa."
eng-nep,,"I really love rain, especially during the monsoon season. Today it rained, and I enjoyed sitting on the balcony. Rain really freshens up nature.","Malai ta rain dherai man parxa, especially tyo monsoon ko season ma. Aajai pani pareko thiyo, maile ta balcony ma basera enjoy gareko thiye. Rain le ta nature lai fresh nai garidinxa."
eng-nep,,"Today I was looking at my old diary, and there were so many memories in it. School days, crushes, everything made me emotional. Ahh, that’s just how life’s journey is.","Aajai maile mero old diary herthe, dherai memories haru thiyo tyo ma. School ko din haru, crush ko kura haru, sabai le ekdamai emotional banayo. Ahh, life ko journey nai testai ho."
eng-nep,,"I really love photography, especially during sunset. Today I took photos of the sunset at Phewa Lake; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunset ko time ma. Aajai maile Phewa Lake ma sunset ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,"Today I took my pet dog for a walk in the park, and he loved it. Dogs are so loyal; I have a special bond with them.","Aajai maile mero pet dog lai park ma lagayera walk gareko thiye, usle ta dherai maja payo. Dogs haru ta ekdamai loyal hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Thai curry, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially new recipes try garna. Aajai maile Thai curry banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I watched the new season of my favorite series, and it was so exciting. I finished all the episodes in one day; now I’ll have to wait for the next season. Series are a great way to pass time.","Aajai maile mero favorite series ko new season herthe, dherai exciting thyo. Maile ta ekai din ma sabai episodes sakaye, aba arko season ko wait garna parla. Series le ta time pass nai ramro hunxa."
eng-nep,,"I really love gardening, especially planting flowers. Today I planted new roses in my garden; now I’ll have to take care of them. Gardening really calms the mind.","Malai ta gardening dherai man parxa, especially flowers haru lagauna. Aajai maile mero garden ma new roses lagako xu, aba ali care garna parla. Gardening le ta mind lai calm garxa."
eng-nep,,"Today I went to meet my old friend; we hadn’t met in a long time. We shared so many things, and those old memories came back. Friendship is so valuable.","Aajai maile mero old friend lai bhetna gayeko thiye, dherai din dekhi bheteko thiyeina. Hamile dherai kura haru share gareu, ani tyo old memories haru refresh bhayo. Friendship ta ekdamai valuable xa."
eng-nep,,"I really love stargazing, especially on clear nights. Today I sat on the rooftop and watched the stars; it was so peaceful. The beauty of the universe is on another level.","Malai ta stargazing dherai man parxa, especially tyo clear night ma. Aajai maile rooftop ma basera stars herthe, ekdamai peaceful thyo. Universe ko beauty nai arko level ko xa."
eng-nep,,"Today I planted new flowers in my home garden; they look so beautiful. Gardening really freshens up the mind, and it’s also a good way to pass time.","Aajai maile mero ghar ko garden ma new flowers lagako xu, dherai ramro dekhinxa. Gardening le ta mind lai fresh nai garidinxa, ani malai pani ali time pass hunxa."
eng-nep,,"I really love cycling, especially in the early morning. Today I cycled 10 km, and it felt so refreshing. Exercise keeps the body active.","Malai ta cycling dherai man parxa, especially tyo early morning ma. Aajai maile 10 km cycle gareko thiye, dherai refreshing feel bhayo. Exercise le ta body lai active rakhxa."
eng-nep,,"Today I was looking at my old photo album, and there were so many memories. School picnics, birthday parties—everything made me emotional. Ahh, I miss those days.","Aajai maile mero old photo album herthe, dherai memories haru thiyo. School ko picnic, birthday parties, sabai le ekdamai emotional banayo. Ahh, I miss those days."
eng-nep,,"I really love painting, especially landscapes. Today I started a new painting; it’ll take some time to finish. Art helps express creativity.","Malai ta painting dherai man parxa, especially tyo landscape haru. Aajai maile new painting suru gareko xu, aba ali time lagla sakuna lai. Art le ta creativity lai express garna help garxa."
eng-nep,,"Today I bought a new toy for my pet cat, and she loved it. Cats are so cute; I have a special bond with them.","Aajai maile mero pet cat lai new toy kineko xu, usle ta dherai maja payo. Cats haru ta ekdamai cute hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love hiking, especially in the hills. Today I hiked to Nagarkot, and the view was amazing. Nature really refreshes the mind.","Malai ta hiking dherai man parxa, especially tyo hills haru ma. Aajai maile Nagarkot hike gareko thiye, dherai ramro view thyo. Nature le ta mind lai refresh nai garidinxa."
eng-nep,,"Today I bought the sequel to my favorite book, and I’ve started reading it. Books really expand the mind, and they also increase knowledge.","Aajai maile mero favorite book ko sequel kineko xu, aba padhna suru gareko xu. Books le ta mind lai expand nai garxa, ani malai pani ali knowledge badhxa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Italian pasta, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially tyo new recipes try garna. Aajai maile Italian pasta banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I changed the decoration of my room, and it looks so nice. New curtains and wall art made the room more lively. Change is good sometimes.","Aajai maile mero room ko decoration change gareko xu, dherai ramro dekhinxa. New curtains ra wall art haru le ta room lai ali lively banayo. Change is good sometimes."
eng-nep,,"I really love photography, especially during sunrise. Today I took photos of the sunrise in Pokhara; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunrise ko time ma. Aajai maile Pokhara ma sunrise ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,"Today I went to meet my old friend; we hadn’t met in a long time. We shared so many things, and those old memories came back. Friendship is so valuable.","Aajai maile mero old friend lai bhetna gayeko thiye, dherai din dekhi bheteko thiyeina. Hamile dherai kura haru share gareu, ani tyo old memories haru refresh bhayo. Friendship ta ekdamai valuable xa."
eng-nep,,"I really love stargazing, especially on clear nights. Today I sat on the rooftop and watched the stars; it was so peaceful. The beauty of the universe is on another level.","Malai ta stargazing dherai man parxa, especially tyo clear night ma. Aajai maile rooftop ma basera stars herthe, ekdamai peaceful thyo. Universe ko beauty nai arko level ko xa."
eng-nep,,"Today I broke my laptop screen, and I’m so stressed. Now I’ll have to get it repaired, and it’s going to cost money. Technology is helpful, but it also brings some problems.","Aajai maile mero laptop ko screen bigaryo, dherai tension bhayo. Aba ta repair garna parla, tara paisa pani kharcha hune bhayo. Technology ta helpful xa, tara kehi chada problems pani dinxa."
eng-nep,,"I really love coffee, especially in the morning. Today I bought new coffee beans, and I’m thinking of making fresh coffee daily. Coffee really brightens up the day.","Malai ta coffee dherai man parxa, especially morning ma. Aajai maile new coffee beans kineko xu, aba daily fresh coffee banaune sochiraxu. Coffee le ta day nai bright banauxa."
eng-nep,,Today I practiced a new song on my guitar; I hadn’t practiced in a long time. But now I’ve started practicing regularly again. Music really touches the soul.,"Aajai maile mero guitar ma new song practice gareko xu, dherai din dekhi practice nagareko thiye. Tara aba feri regular practice garna thaleko xu, music le ta soul lai touch garxa."
eng-nep,,"I really love rain, especially during the monsoon season. Today it rained, and I enjoyed sitting on the balcony. Rain really freshens up nature.","Malai ta rain dherai man parxa, especially tyo monsoon ko season ma. Aajai pani pareko thiyo, maile ta balcony ma basera enjoy gareko thiye. Rain le ta nature lai fresh nai garidinxa."
eng-nep,,"Today I was looking at my old diary, and there were so many memories in it. School days, crushes, everything made me emotional. Ahh, that’s just how life’s journey is.","Aajai maile mero old diary herthe, dherai memories haru thiyo tyo ma. School ko din haru, crush ko kura haru, sabai le ekdamai emotional banayo. Ahh, life ko journey nai testai ho."
eng-nep,,"I really love photography, especially during sunset. Today I took photos of the sunset at Phewa Lake; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunset ko time ma. Aajai maile Phewa Lake ma sunset ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,"Today I took my pet dog for a walk in the park, and he loved it. Dogs are so loyal; I have a special bond with them.","Aajai maile mero pet dog lai park ma lagayera walk gareko thiye, usle ta dherai maja payo. Dogs haru ta ekdamai loyal hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Thai curry, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially new recipes try garna. Aajai maile Thai curry banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I watched the new season of my favorite series, and it was so exciting. I finished all the episodes in one day; now I’ll have to wait for the next season. Series are a great way to pass time.","Aajai maile mero favorite series ko new season herthe, dherai exciting thyo. Maile ta ekai din ma sabai episodes sakaye, aba arko season ko wait garna parla. Series le ta time pass nai ramro hunxa."
eng-nep,,"I really love gardening, especially planting flowers. Today I planted new roses in my garden; now I’ll have to take care of them. Gardening really calms the mind.","Malai ta gardening dherai man parxa, especially flowers haru lagauna. Aajai maile mero garden ma new roses lagako xu, aba ali care garna parla. Gardening le ta mind lai calm garxa."
eng-nep,,"Today I went to meet my old friend; we hadn’t met in a long time. We shared so many things, and those old memories came back. Friendship is so valuable.","Aajai maile mero old friend lai bhetna gayeko thiye, dherai din dekhi bheteko thiyeina. Hamile dherai kura haru share gareu, ani tyo old memories haru refresh bhayo. Friendship ta ekdamai valuable xa."
eng-nep,,"I really love stargazing, especially on clear nights. Today I sat on the rooftop and watched the stars; it was so peaceful. The beauty of the universe is on another level.","Malai ta stargazing dherai man parxa, especially tyo clear night ma. Aajai maile rooftop ma basera stars herthe, ekdamai peaceful thyo. Universe ko beauty nai arko level ko xa."
eng-nep,,"Today I planted new flowers in my home garden; they look so beautiful. Gardening really freshens up the mind, and it’s also a good way to pass time.","Aajai maile mero ghar ko garden ma new flowers lagako xu, dherai ramro dekhinxa. Gardening le ta mind lai fresh nai garidinxa, ani malai pani ali time pass hunxa."
eng-nep,,"I really love cycling, especially in the early morning. Today I cycled 10 km, and it felt so refreshing. Exercise keeps the body active.","Malai ta cycling dherai man parxa, especially tyo early morning ma. Aajai maile 10 km cycle gareko thiye, dherai refreshing feel bhayo. Exercise le ta body lai active rakhxa."
eng-nep,,"Today I was looking at my old photo album, and there were so many memories. School picnics, birthday parties—everything made me emotional. Ahh, I miss those days.","Aajai maile mero old photo album herthe, dherai memories haru thiyo. School ko picnic, birthday parties, sabai le ekdamai emotional banayo. Ahh, I miss those days."
eng-nep,,"I really love painting, especially landscapes. Today I started a new painting; it’ll take some time to finish. Art helps express creativity.","Malai ta painting dherai man parxa, especially tyo landscape haru. Aajai maile new painting suru gareko xu, aba ali time lagla sakuna lai. Art le ta creativity lai express garna help garxa."
eng-nep,,"Today I bought a new toy for my pet cat, and she loved it. Cats are so cute; I have a special bond with them.","Aajai maile mero pet cat lai new toy kineko xu, usle ta dherai maja payo. Cats haru ta ekdamai cute hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love hiking, especially in the hills. Today I hiked to Nagarkot, and the view was amazing. Nature really refreshes the mind.","Malai ta hiking dherai man parxa, especially tyo hills haru ma. Aajai maile Nagarkot hike gareko thiye, dherai ramro view thyo. Nature le ta mind lai refresh nai garidinxa."
eng-nep,,"Today I bought the sequel to my favorite book, and I’ve started reading it. Books really expand the mind, and they also increase knowledge.","Aajai maile mero favorite book ko sequel kineko xu, aba padhna suru gareko xu. Books le ta mind lai expand nai garxa, ani malai pani ali knowledge badhxa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Italian pasta, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially tyo new recipes try garna. Aajai maile Italian pasta banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I changed the decoration of my room, and it looks so nice. New curtains and wall art made the room more lively. Change is good sometimes.","Aajai maile mero room ko decoration change gareko xu, dherai ramro dekhinxa. New curtains ra wall art haru le ta room lai ali lively banayo. Change is good sometimes."
eng-nep,,"I really love photography, especially during sunrise. Today I took photos of the sunrise in Pokhara; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunrise ko time ma. Aajai maile Pokhara ma sunrise ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,"Today I went to meet my old friend; we hadn’t met in a long time. We shared so many things, and those old memories came back. Friendship is so valuable.","Aajai maile mero old friend lai bhetna gayeko thiye, dherai din dekhi bheteko thiyeina. Hamile dherai kura haru share gareu, ani tyo old memories haru refresh bhayo. Friendship ta ekdamai valuable xa."
eng-nep,,"I really love stargazing, especially on clear nights. Today I sat on the rooftop and watched the stars; it was so peaceful. The beauty of the universe is on another level.","Malai ta stargazing dherai man parxa, especially tyo clear night ma. Aajai maile rooftop ma basera stars herthe, ekdamai peaceful thyo. Universe ko beauty nai arko level ko xa."
eng-nep,,"Today I broke my laptop screen, and I’m so stressed. Now I’ll have to get it repaired, and it’s going to cost money. Technology is helpful, but it also brings some problems.","Aajai maile mero laptop ko screen bigaryo, dherai tension bhayo. Aba ta repair garna parla, tara paisa pani kharcha hune bhayo. Technology ta helpful xa, tara kehi chada problems pani dinxa."
eng-nep,,"I really love coffee, especially in the morning. Today I bought new coffee beans, and I’m thinking of making fresh coffee daily. Coffee really brightens up the day.","Malai ta coffee dherai man parxa, especially morning ma. Aajai maile new coffee beans kineko xu, aba daily fresh coffee banaune sochiraxu. Coffee le ta day nai bright banauxa."
eng-nep,,Today I practiced a new song on my guitar; I hadn’t practiced in a long time. But now I’ve started practicing regularly again. Music really touches the soul.,"Aajai maile mero guitar ma new song practice gareko xu, dherai din dekhi practice nagareko thiye. Tara aba feri regular practice garna thaleko xu, music le ta soul lai touch garxa."
eng-nep,,"I really love rain, especially during the monsoon season. Today it rained, and I enjoyed sitting on the balcony. Rain really freshens up nature.","Malai ta rain dherai man parxa, especially tyo monsoon ko season ma. Aajai pani pareko thiyo, maile ta balcony ma basera enjoy gareko thiye. Rain le ta nature lai fresh nai garidinxa."
eng-nep,,"Today I was looking at my old diary, and there were so many memories in it. School days, crushes, everything made me emotional. Ahh, that’s just how life’s journey is.","Aajai maile mero old diary herthe, dherai memories haru thiyo tyo ma. School ko din haru, crush ko kura haru, sabai le ekdamai emotional banayo. Ahh, life ko journey nai testai ho."
eng-nep,,"I really love photography, especially during sunset. Today I took photos of the sunset at Phewa Lake; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunset ko time ma. Aajai maile Phewa Lake ma sunset ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,"Today I took my pet dog for a walk in the park, and he loved it. Dogs are so loyal; I have a special bond with them.","Aajai maile mero pet dog lai park ma lagayera walk gareko thiye, usle ta dherai maja payo. Dogs haru ta ekdamai loyal hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Thai curry, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially new recipes try garna. Aajai maile Thai curry banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I watched the new season of my favorite series, and it was so exciting. I finished all the episodes in one day; now I’ll have to wait for the next season. Series are a great way to pass time.","Aajai maile mero favorite series ko new season herthe, dherai exciting thyo. Maile ta ekai din ma sabai episodes sakaye, aba arko season ko wait garna parla. Series le ta time pass nai ramro hunxa."
eng-nep,,"I really love gardening, especially planting flowers. Today I planted new roses in my garden; now I’ll have to take care of them. Gardening really calms the mind.","Malai ta gardening dherai man parxa, especially flowers haru lagauna. Aajai maile mero garden ma new roses lagako xu, aba ali care garna parla. Gardening le ta mind lai calm garxa."
eng-nep,,"Today I went to meet my old friend; we hadn’t met in a long time. We shared so many things, and those old memories came back. Friendship is so valuable.","Aajai maile mero old friend lai bhetna gayeko thiye, dherai din dekhi bheteko thiyeina. Hamile dherai kura haru share gareu, ani tyo old memories haru refresh bhayo. Friendship ta ekdamai valuable xa."
eng-nep,,"I really love stargazing, especially on clear nights. Today I sat on the rooftop and watched the stars; it was so peaceful. The beauty of the universe is on another level.","Malai ta stargazing dherai man parxa, especially tyo clear night ma. Aajai maile rooftop ma basera stars herthe, ekdamai peaceful thyo. Universe ko beauty nai arko level ko xa."
eng-nep,,"Today I started a new project at my office, and it’s quite challenging. But I like working under a bit of pressure; it keeps me motivated. The team is also great; everyone works together.","Aajai maile mero office ko new project suru gareko xu, dherai challenging xa. Tara malai ta ali pressure ma kaam garna man parxa, it keeps me motivated. Team pani ramro xa, sabai le milera kaam garxan."
eng-nep,,"I really love traveling, especially road trips. Today I went to Chitwan with my friends, and it was so much fun. Exploring new places is really exciting.","Malai ta traveling dherai man parxa, especially tyo road trips haru. Aajai maile mero friends sanga Chitwan gako thiye, dherai maja ayo. New places haru explore garna ta ekdamai exciting hunxa."
eng-nep,,"Today I went to a concert of my favorite band, and it was an amazing experience. Music really touches the soul, and I felt so refreshed. Concerts are one of the best parts of life.","Aajai maile mero favorite band ko concert ma gayeko thiye, dherai ramro experience thyo. Music le ta soul lai touch garxa, ani malai pani ali refresh bhayo. Concerts ta life ko best part haru hun."
eng-nep,,"I really love writing, especially short stories. Today I started a new story; it’ll take some time to finish. Writing helps express imagination.","Malai ta writing dherai man parxa, especially tyo short stories haru. Aajai maile new story suru gareko xu, aba ali time lagla sakuna lai. Writing le ta imagination lai express garna help garxa."
eng-nep,,"Today I went to my old school, and so many memories came back. The classroom, the playground—everything made me emotional. Ahh, school days were so good.","Aajai maile mero old school ma gayeko thiye, dherai memories refresh bhayo. Classroom, playground, sabai le ekdamai emotional banayo. Ahh, school ko din haru kati ramro thiyo."
eng-nep,,"I really love photography, especially wildlife photography. Today I took some amazing photos at Chitwan National Park. The beauty of nature is on another level.","Malai ta photography dherai man parxa, especially tyo wildlife photography. Aajai maile Chitwan National Park ma ekdamai ramro photos khicheko thiye. Nature ko beauty nai arko level ko xa."
eng-nep,,"Today I went to my favorite restaurant and ate momo; it was so delicious. I really love jhol momo, the spicy and juicy ones. Ahh, I can’t get enough of it.","Aajai maile mero favorite restaurant ma gayera momo khako xu, dherai mitho thyo. Malai ta jhole momo dherai man parxa, spicy ra juicy vayeko. Ahh, I can’t get enough of it."
eng-nep,,"I really love yoga, especially morning sessions. Today I did yoga, and it felt so refreshing. Yoga calms both the mind and the body.","Malai ta yoga dherai man parxa, especially tyo morning session haru. Aajai maile yoga gareko thiye, dherai refreshing feel bhayo. Yoga le ta mind ra body donai lai calm garxa."
eng-nep,,"Today I got my old guitar repaired; it had been broken for a long time. Now I’m playing it again; music makes life colorful. Ahh, I missed playing it.","Aajai maile mero old guitar repair gareko xu, dherai din dekhi bigreko thiyo. Aba ta feri bajaudai xu, music le ta life lai colorful banauxa. Ahh, I missed playing it."
eng-nep,,"I really love reading novels, especially the mystery genre. Today I bought a new novel, and I’ve started reading it over the weekend. Books really expand the mind.","Malai ta reading novels dherai man parxa, especially tyo mystery genre. Aajai maile new novel kineko xu, aba weekend ma padhna suru gareko xu. Books le ta mind lai expand nai garxa."
eng-nep,,"Today I planted new plants on my home balcony; they look so beautiful. Gardening really freshens up the mind, and it’s also a good way to pass time.","Aajai maile mero ghar ko balcony ma new plants lagako xu, dherai ramro dekhinxa. Gardening le ta mind lai fresh nai garidinxa, ani malai pani ali time pass hunxa."
eng-nep,,"I really love cycling, especially in the early morning. Today I cycled 10 km, and it felt so refreshing. Exercise keeps the body active.","Malai ta cycling dherai man parxa, especially tyo early morning ma. Aajai maile 10 km cycle gareko thiye, dherai refreshing feel bhayo. Exercise le ta body lai active rakhxa."
eng-nep,,"Today I was looking at my old photo album, and there were so many memories. School picnics, birthday parties—everything made me emotional. Ahh, I miss those days.","Aajai maile mero old photo album herthe, dherai memories haru thiyo. School ko picnic, birthday parties, sabai le ekdamai emotional banayo. Ahh, I miss those days."
eng-nep,,"I really love painting, especially landscapes. Today I started a new painting; it’ll take some time to finish. Art helps express creativity.","Malai ta painting dherai man parxa, especially tyo landscape haru. Aajai maile new painting suru gareko xu, aba ali time lagla sakuna lai. Art le ta creativity lai express garna help garxa."
eng-nep,,"Today I bought a new toy for my pet cat, and she loved it. Cats are so cute; I have a special bond with them.","Aajai maile mero pet cat lai new toy kineko xu, usle ta dherai maja payo. Cats haru ta ekdamai cute hunxan, malai ta uniharu sanga bond nai arko xa."
eng-nep,,"I really love hiking, especially in the hills. Today I hiked to Nagarkot, and the view was amazing. Nature really refreshes the mind.","Malai ta hiking dherai man parxa, especially tyo hills haru ma. Aajai maile Nagarkot hike gareko thiye, dherai ramro view thyo. Nature le ta mind lai refresh nai garidinxa."
eng-nep,,"Today I bought the sequel to my favorite book, and I’ve started reading it. Books really expand the mind, and they also increase knowledge.","Aajai maile mero favorite book ko sequel kineko xu, aba padhna suru gareko xu. Books le ta mind lai expand nai garxa, ani malai pani ali knowledge badhxa."
eng-nep,,"I really love cooking, especially trying new recipes. Today I made Italian pasta, and it turned out delicious. Cooking helps express creativity.","Malai ta cooking dherai man parxa, especially tyo new recipes try garna. Aajai maile Italian pasta banako xu, dherai mitho bhayo. Cooking le ta creativity lai express garna help garxa."
eng-nep,,"Today I changed the decoration of my room, and it looks so nice. New curtains and wall art made the room more lively. Change is good sometimes.","Aajai maile mero room ko decoration change gareko xu, dherai ramro dekhinxa. New curtains ra wall art haru le ta room lai ali lively banayo. Change is good sometimes."
eng-nep,,"I really love photography, especially during sunrise. Today I took photos of the sunrise in Pokhara; it was so beautiful. Photography captures moments.","Malai ta photography dherai man parxa, especially tyo sunrise ko time ma. Aajai maile Pokhara ma sunrise ko photo khicheko thiye, ekdamai beautiful thyo. Photography le ta moments lai capture garxa."
eng-nep,,Music brings peace to the mind and expresses emotions.,Sangeet le man ko shanti dincha ra bhawana haru lai prakata garcha.
eng-nep,,Nepali folk music represents pride and cultural identity.,Nepali lok sangeet ma gaurav ra sanskritiko parichay huncha.
eng-nep,,Life feels empty without music; it is a medium to speak the heart's language.,"Sangeet bina jindagi sunsaan lagcha, yo man ko kura bolna ko lagi ek madhyam ho."
eng-nep,,Music binds people in a thread of unity and enhances social harmony.,Sangeet le manushya lai ekata ko sutra ma bandhcha ra samajik samrasta badhaucha.
eng-nep,,"Nepali music reflects the emotions of the Himalayas, hills, and Terai.","Nepali sangeet ma himal, pahad, ra terai ko bhawana haru prakat huncha."
eng-nep,,"In the world of music, there is no discrimination; it connects everyone equally.","Sangeet ko duniya ma koi bhedbhav hudaina, yo sabai lai ekai sutra ma bandhcha."
eng-nep,,Music adds color to life and helps in forgetting sorrows.,Sangeet le manushya ko jindagi ma rang bhardacha ra dukha haru lai bhulna sahayog dincha.
eng-nep,,Nepali music contains both ancient and modern elements.,Nepali sangeet ma prachin ra adhunik dhunga haru sangai chan.
eng-nep,,Music gives voice to human emotions and can bring change in society.,Sangeet le manushya ko bhawana haru lai awaz dincha ra samaj ma parivartan lyauna sakcha.
eng-nep,,The power of music gives people new energy and makes life beautiful.,Sangeet ko shakti le manushya lai naya urja dincha ra jindagi lai sundar banucha.
eng-nep,,Music brings peace to the mind and expresses emotions.,Music le man ko shanti dincha ra emotions haru lai express garcha.
eng-nep,,Nepali folk music represents culture and tradition.,Nepali folk music ma culture ra tradition ko identity huncha.
